"OBJECTID","Join_Count","Survey_to_Reef_Dist","TARGET_FID","SPECIES_CD","LIFE_STAGE","PRES","PRES2","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","StDev_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Mean_Sum_Temp","Mean_Sum_DO","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_DO","Mean_Win_Sal","OBJECTID_1","Source_1","Zone_","GeoForm","GeoformDet","GeoformD_1","BioCover","BioCoverDe","PercentBio","PercentCor","CMECS_Geo","CMECS_Bio","ClassLv0","ClassLv1","ClassLv2","ClassLv3","ClassLv4","Shape_Leng","POLY_AREA","PERIMETER","PA_Ratio","NEAR_FID","NEAR_DIST","Patch_ID","Coral_Reef_and_Hardbottom","Not_Classified","Seagrass","Unconsolidated_Sediment","Reef_Dist"
410,1,0,1282,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",284141.1259,118890.6846,1,4499.776855,-7.103339195,0.22435981,3.130678177,0.605234146,0.141331777,1220,137,1.000071526,30.48890495,6.063360214,35.51097488,23.30129814,6.935959816,36.2521553,1282,"Biscayne Bay NPS",NA,"Patch Reefs","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",73.3440133466,409.237624370356,73.3550018010501,0.179247941618057,4058,1.70745495097732,2747,84171.6775992016,0,569914.7310324,131309.754948435,3163.6962890625
411,1,0,1287,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",280747.7231,104684.1812,1,8436.814453,-9.589142799,0.071671151,0.998208225,0.360481262,0.239771888,-9,64,1.000024199,30.34223747,6.160580635,35.59603882,23.68663025,6.894538403,36.39042282,1287,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_P_I","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef, Algae (Discontinuous)",413.873651862,10253.5586540098,413.818496482268,0.040358524337347,5304,387.562069755529,4429,10504.871001434,0,0,774891.938679902,929.7666015625
412,1,0,1288,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",280750.6653,104697.4925,1,8432.671875,-9.536453247,0.067440435,0.92207551,0.305282593,0.125480548,-9,64,1.000014782,30.34243774,6.160522938,35.59566116,23.68609619,6.894586563,36.39012527,1288,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_P_I","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef, Algae (Discontinuous)",413.873651862,10253.5586540098,413.818496482268,0.040358524337347,5304,387.562069755529,4429,10253.5586539758,0,0,775142.638600079,925.624450683594
413,1,0,1307,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",176358.5911,32401.11252,1,5365.25,-6.966670513,0.031357579,0.430593282,-0.070829391,-0.022577977,-9,282,1.000002027,30.43953133,6.101713181,36.02778244,23.8141346,6.910017967,35.98444366,1307,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","0%-10%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",115.815722634,902.775287359008,115.812151180494,0.128284582888054,334,9.65121296065069,847,149248.389848526,0,276332.11322769,359816.200948155,3442.07104492188
414,1,0,1312,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",250075.7649,68962.31728,1,4445.208008,-4.291749001,0.012904705,0.175890684,-0.045316696,0.004025441,-9,64,1.000000715,30.59647179,6.110076427,35.54005814,23.9846077,6.88107872,36.28012085,1312,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","0%-10%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",952.126259768,32734.2272718,952.223550910965,0.0290895380851495,1566,41.97697571635,1567,40564.70194455,0,721812.512718327,0,1720.330078125
415,1,0,1313,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",250075.7649,68962.31728,1,4445.208008,-4.291749001,0.012904705,0.175890684,-0.045316696,0.004025441,-9,64,1.000000715,30.59647179,6.110076427,35.54005814,23.9846077,6.88107872,36.28012085,1313,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","0%-10%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",952.126259768,32734.2272718,952.223550910965,0.0290895380851495,1566,41.97697571635,1567,40564.70194455,0,721812.512718327,0,1720.330078125
416,1,0.274883371026618,1315,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",260715.2004,78611.48591,1,5306.995117,-3.320200443,0.006324948,0.083072998,0.015318871,-0.0083571,-9,209,1.000000358,30.30624771,6.152266502,35.69093704,23.72350693,6.836989403,36.40142441,1315,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",1216.29516264,19500.1040797737,1216.19143024435,0.062368458407657,1540,1.23096902394536,1124,143203.798626799,0,481448.073538393,160744.479043541,3712.81323242188
417,1,0,1316,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",260661.9032,78569.15532,1,5268.563965,-3.33519721,0.013322514,0.158760577,-0.120763779,-0.116800047,-9,209,1.00000453,30.30871391,6.151798248,35.69305038,23.72548866,6.83637619,36.39902115,1316,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",1216.29516264,19500.1040797737,1216.19143024435,0.062368458407657,1540,1.23096902394536,1124,141231.916438815,0,505501.736377023,138662.216854817,3703.16845703125
418,1,0,1319,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286762.7132,125678.5666,3,4878.635254,-9.337973595,0.032109153,0.423098952,0.149974823,-0.010884386,605,-8,1.000012279,30.49048042,6.059990883,35.51097488,23.45453453,6.910544395,36.55717468,1319,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",235.636094536,1794.13385781129,235.590225705965,0.131311398355398,6070,2.67124227352035,5807,147117.832348735,0,619703.001708961,18575.4988020457,468.994964599609
419,1,0,1320,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286781.9574,125657.6419,1,4908.990723,-9.806297302,0.122275531,1.694164276,-0.419506073,-0.133816019,605,-8,1.000032067,30.49082565,6.060115814,35.51097488,23.45708847,6.910371304,36.55352402,1320,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",201.712847348,1662.14015764451,201.679636073025,0.121337322334378,5807,2.67124227352035,6070,140711.44180475,0,625910.273073007,18774.5845912179,459.350280761719
420,1,11.4250923085671,1323,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",281261.159,111920.2173,8,5902.859375,-6.09543848,0.231292322,3.220609903,0.184804916,0.246264592,605,64,1.000086308,30.45730782,6.105045319,35.52264786,23.32161903,6.91546154,36.21048355,1323,"Biscayne Bay NPS",NA,"Patch Reefs","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",254.697911105,4336.27218260074,254.707448583932,0.0587388055588263,1820,53.9538698762898,2766,235796.799214245,0,544322.350423037,5277.01655342506,3373.46728515625
421,1,10.7839433671875,1324,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286859.3309,126288.5158,3,4720.964844,-11.14138794,0.014501861,0.197032392,-0.079666138,-0.021674834,-9,-81,1.000001311,30.4867115,6.062004566,35.51097488,23.46121597,6.909064293,36.57260895,1324,"Biscayne Bay NPS",NA,"Patch Reefs","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",152.470785501,1479.32550283027,152.380584421353,0.103006798794326,7501,70.3295324545653,7387,83194.7421366055,0,682609.404918844,19592.4283501664,543.259033203125
422,1,0,1325,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286864.4668,126271.9311,1,4734.249023,-10.96792698,0.055719052,0.765475094,0.077186584,-0.018310495,-9,-81,1.000006914,30.48691177,6.061995029,35.51097488,23.46201897,6.90899229,36.57125473,1325,"Biscayne Bay NPS",NA,"Patch Reefs","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",152.470785501,1479.32550283027,152.380584421353,0.103006798794326,7501,70.3295324545653,7387,86451.4257382456,0,675272.395259993,23672.8721962378,521.187927246094
423,1,0,1328,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",282182.6422,113352.6895,1,6103.630859,-4.896475315,0.288129508,4.028220654,-0.510185242,0.048004963,605,209,1.000095844,30.46569443,6.099060535,35.52290344,23.33106613,6.918655872,36.16950989,1328,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",481.652458047,13476.2899125445,481.466931695717,0.0357269645295729,3120,3.9952003080486,1901,302295.713516827,0,482194.854912517,905.640402600177,2953.82250976562
424,1,0,1329,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",282179.5616,113362.6411,1,6094.48877,-5.197138309,0.15523991,2.117532492,-0.261081696,0.255844355,605,137,1.000124693,30.46582031,6.09895134,35.52301407,23.33003426,6.9187603,36.17004776,1329,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",481.652458047,13476.2899125445,481.466931695717,0.0357269645295729,3120,3.9952003080486,1901,303140.607674979,0,481349.959559315,905.640402600177,2954.68041992188
425,1,0,1330,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",285579.8385,121288.2925,1,5322.777344,-3.576961517,0.003312682,0.040593967,0.024338722,0.002423304,-9,137,1.000000119,30.49825478,6.059207916,35.51097488,23.38312149,6.933694839,36.35385513,1330,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",354.203921504,4381.4803017113,354.155874855434,0.0808301876233722,4222,4.56975562859826,2211,154118.289504708,0,622630.692024962,8646.94306147362,2188.6396484375
426,1,0,1331,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",285579.8385,121288.2925,1,5322.777344,-3.576961517,0.003312682,0.040593967,0.024338722,0.002423304,-9,137,1.000000119,30.49825478,6.059207916,35.51097488,23.38312149,6.933694839,36.35385513,1331,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",354.203921504,4381.4803017113,354.155874855434,0.0808301876233722,4222,4.56975562859826,2211,154118.289504708,0,622630.692024962,8646.94306147362,2188.6396484375
427,1,0,1332,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",284643.7552,119925.2452,1,4576.065918,-5.386688709,0.180626988,2.541562319,0.310058594,0.220285907,605,209,1.00001955,30.49207687,6.05914259,35.51097488,23.32231331,6.935692787,36.30922318,1332,"Biscayne Bay NPS",NA,"Patch Reefs","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",921.778661337,22843.5793840029,921.544736623005,0.0403415209644577,4334,3.36031893271542,4380,131560.059308884,0,626191.442694099,27644.5246764392,2962.07104492188
428,1,0,1336,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",284801.9699,121000.8546,1,4665.828125,-5.867910385,0.092358075,1.243680477,-0.22004509,0.014022684,-9,64,1.000053763,30.49255562,6.053425789,35.51097488,23.31287193,6.93520546,36.39560699,1336,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",145.976385195,1106.22969052084,145.92465282422,0.131911712436064,2177,27.9339064655602,2197,109284.984235961,0,667966.492656993,8144.43510530412,2871.21313476562
429,1,0,1337,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",284784.8045,121010.7168,1,4641.686035,-5.538110733,0.023745678,0.318246335,0.125343323,0.059561357,-9,64,1.000004172,30.49237442,6.0531497,35.51097488,23.31067657,6.935208797,36.39770126,1337,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",145.976385195,1106.22969052084,145.92465282422,0.131911712436064,2177,27.9339064655602,2197,107834.327899757,0,669421.197231592,8140.45560719981,2895.35522460938
430,1,0,1343,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",275096.8416,92892.39554,1,9625.060547,-12.26814747,0.050275225,0.647779703,0.376251221,0.166591838,605,-8,1.00003171,30.29760742,6.155957222,35.52064133,23.74986839,6.90363121,36.43593216,1343,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_P_I","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef, Algae (Discontinuous)",300.279494841,4590.45509333913,300.248464000137,0.0654071236718567,5374,7.34386479370093,4306,245596.785608012,0,0,539799.331315999,2038.62487792969
431,1,0,1347,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",262582.1992,78598.86551,1,7181.137207,-3.5612216,0.035006735,0.474614084,-0.159262657,-0.03155176,-9,209,1.00000596,30.18221283,6.171654224,35.61785507,23.74978065,6.861246109,36.40329361,1347,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",4352.07555425,278420.457247646,4351.73912295667,0.0156300983267402,1172,114.599845898923,1125,175115.757254314,0,610280.328628685,0,2211.17309570312
432,1,0,1348,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",262567.1128,78587.71905,1,7172.350586,-3.663851738,0.031939715,0.433788031,-0.152496338,-0.077050447,-9,137,1.000005245,30.18266487,6.171574593,35.61913681,23.75134087,6.860819817,36.40268707,1348,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",4352.07555425,278420.457247646,4351.73912295667,0.0156300983267402,1172,114.599845898923,1125,175302.765439748,0,610093.152405605,0,2211.17309570312
433,1,0,1349,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",274760.1703,92701.10711,1,9236.212891,-8.577020645,0.453763247,6.087801456,2.489067078,1.07469058,1220,137,1.0010674,30.29615402,6.157088757,35.53030014,23.73710823,6.900753498,36.43778992,1349,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",1197.51373695,41979.5204679321,1197.48483257068,0.0285254528689871,1699,7.39985324177821,5355,275095.605254085,0,11079.441218372,499220.999432056,1709.86328125
434,1,0,1350,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",256777.7726,74412.90539,1,5578.710938,-4.032461166,0.005174783,0.06123773,-0.056993484,-0.043370467,-9,-8,1.000000715,30.48043251,6.11371088,35.52386856,23.7321682,6.890982151,36.20188522,1350,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",1656.58670193,113368.303211478,1651.54329025968,0.0145679457438723,1571,402.265446254937,1568,113368.303211408,0,666640.762569955,0,3710.97973632812
435,1,0,1351,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",256757.5517,74420.57552,1,5560.426758,-3.987602234,0.005419146,0.071855709,0.031140327,0.027545106,-9,-8,1.000000358,30.48169708,6.113571167,35.5242691,23.73078728,6.890825748,36.20277405,1351,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",1656.58670193,113368.303211478,1651.54329025968,0.0145679457438723,1571,402.265446254937,1568,113368.303211408,0,668870.715641071,0,3735.12182617188
436,1,0,1357,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",273077.9477,92257.70195,1,7729.116699,-4.479401588,0.105278686,1.323527575,0.86848259,0.185050994,1220,137,1.000171423,30.31822205,6.154574394,35.6084671,23.6175251,6.896053314,36.4344902,1357,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",399.860843466,8095.12540634877,399.889793237595,0.0493988385805577,1762,78.1110093481219,1761,95963.5569029913,0,250308.620385556,439123.857437681,1119.88854980469
437,1,0,1360,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",270822.5296,87638.54454,1,7385.712402,-4.008497715,0.113422938,1.518551469,0.52736187,0.177204669,1220,282,1.000062943,30.14920425,6.184401035,35.58410263,23.5861702,6.888393879,36.43922043,1360,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Unknown",NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",832.654769962,46844.9225688189,832.457795516055,0.0177705021135025,5118,10.4512159724226,5651,142671.566418775,0,303916.603044479,338808.12081576,1627.16772460938
438,1,0,1361,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",270736.6703,87664.68435,1,7285.356934,-2.217155218,0.140794277,1.943009019,0.012587547,-0.101753905,1220,355,1.00002265,30.15338516,6.183832169,35.58506012,23.57872581,6.888734818,36.43910217,1361,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Unknown",NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",832.654769962,46844.9225688189,832.457795516055,0.0177705021135025,5118,10.4512159724226,5651,148921.768900925,0,290602.953979093,345871.238302237,1639.44702148438
